RFID,Antenna,DateTime,Feeder,TestRFID_DateTime,Time_diff,Corrected_DateTime,Note
011016DD50,1, 12/09/2021 14:04:59,Feeder10,,, 12/09/2021 14:04:59,
011016DD50,1, 12/09/2021 14:05:00,Feeder10,,, 12/09/2021 14:05:00,
01103FD963,1, 12/09/2021 14:11:53,Feeder10,,, 12/09/2021 14:11:53,
01103FD963,1, 12/09/2021 14:22:01,Feeder10,,, 12/09/2021 14:22:01,
01103FD963,1, 12/09/2021 14:22:03,Feeder10,,, 12/09/2021 14:22:03,
01103FD963,1, 12/09/2021 14:35:16,Feeder10,,, 12/09/2021 14:35:16,
01103FD963,1, 12/09/2021 14:35:18,Feeder10,,, 12/09/2021 14:35:18,
011016AE6C,1, 12/09/2021 14:47:25,Feeder10,,, 12/09/2021 14:47:25,
011016AE6C,1, 12/09/2021 14:47:27,Feeder10,,, 12/09/2021 14:47:27,
011016AE6C,1, 12/09/2021 14:47:29,Feeder10,,, 12/09/2021 14:47:29,
011016AE6C,1, 12/09/2021 14:47:31,Feeder10,,, 12/09/2021 14:47:31,
011016AE6C,1, 12/09/2021 14:47:33,Feeder10,,, 12/09/2021 14:47:33,
01103FD963,1, 12/09/2021 14:48:16,Feeder10,,, 12/09/2021 14:48:16,
01103FD963,1, 12/09/2021 14:52:30,Feeder10,,, 12/09/2021 14:52:30,
01103FD963,1, 12/09/2021 14:52:32,Feeder10,,, 12/09/2021 14:52:32,
01103FD963,1, 12/09/2021 14:52:34,Feeder10,,, 12/09/2021 14:52:34,
01103FD963,1, 12/09/2021 15:04:13,Feeder10,,, 12/09/2021 15:04:13,
01103FD963,1, 12/09/2021 15:21:58,Feeder10,,, 12/09/2021 15:21:58,
01103FD963,1, 12/09/2021 15:22:00,Feeder10,,, 12/09/2021 15:22:00,
01103FD963,1, 12/09/2021 15:22:02,Feeder10,,, 12/09/2021 15:22:02,
01103FD963,1, 12/09/2021 15:22:04,Feeder10,,, 12/09/2021 15:22:04,
01103FD963,1, 12/09/2021 15:22:06,Feeder10,,, 12/09/2021 15:22:06,
01103FD963,1, 12/09/2021 15:22:11,Feeder10,,, 12/09/2021 15:22:11,
01103FD963,1, 12/09/2021 15:22:13,Feeder10,,, 12/09/2021 15:22:13,
01103FD963,1, 12/09/2021 15:22:15,Feeder10,,, 12/09/2021 15:22:15,
01103FD963,1, 12/09/2021 15:24:21,Feeder10,,, 12/09/2021 15:24:21,
01103FD963,1, 12/09/2021 15:24:23,Feeder10,,, 12/09/2021 15:24:23,
01103FD963,1, 12/09/2021 15:24:26,Feeder10,,, 12/09/2021 15:24:26,
01103FD963,1, 12/09/2021 15:24:28,Feeder10,,, 12/09/2021 15:24:28,
01103FD963,1, 12/09/2021 15:24:31,Feeder10,,, 12/09/2021 15:24:31,
01103FD963,1, 12/09/2021 15:24:33,Feeder10,,, 12/09/2021 15:24:33,
01103FD963,1, 12/09/2021 15:24:35,Feeder10,,, 12/09/2021 15:24:35,
01103FD963,1, 12/09/2021 15:24:37,Feeder10,,, 12/09/2021 15:24:37,
01103FD963,1, 12/09/2021 15:24:39,Feeder10,,, 12/09/2021 15:24:39,
01103FD963,1, 12/09/2021 15:24:41,Feeder10,,, 12/09/2021 15:24:41,
01103FD963,1, 12/09/2021 15:24:43,Feeder10,,, 12/09/2021 15:24:43,
01103FD963,1, 12/09/2021 15:24:47,Feeder10,,, 12/09/2021 15:24:47,
01103FD963,1, 12/09/2021 15:24:49,Feeder10,,, 12/09/2021 15:24:49,
01103FD963,1, 12/09/2021 15:24:54,Feeder10,,, 12/09/2021 15:24:54,
01103FD963,1, 12/09/2021 15:24:56,Feeder10,,, 12/09/2021 15:24:56,
01103FD963,1, 12/09/2021 15:24:58,Feeder10,,, 12/09/2021 15:24:58,
011016AE6C,1, 12/09/2021 15:52:17,Feeder10,,, 12/09/2021 15:52:17,
011016AE6C,1, 12/09/2021 15:52:19,Feeder10,,, 12/09/2021 15:52:19,
011016AE6C,1, 12/09/2021 15:52:22,Feeder10,,, 12/09/2021 15:52:22,
01103FD963,1, 12/09/2021 16:36:42,Feeder10,,, 12/09/2021 16:36:42,
01103FD963,1, 12/09/2021 16:36:44,Feeder10,,, 12/09/2021 16:36:44,
01103FD963,1, 12/09/2021 16:36:46,Feeder10,,, 12/09/2021 16:36:46,
01103FD963,1, 12/09/2021 16:36:48,Feeder10,,, 12/09/2021 16:36:48,
01103FD963,1, 12/09/2021 16:36:50,Feeder10,,, 12/09/2021 16:36:50,
01103FD963,1, 12/09/2021 16:36:52,Feeder10,,, 12/09/2021 16:36:52,
01103FD963,1, 12/09/2021 16:36:55,Feeder10,,, 12/09/2021 16:36:55,
01103FD963,1, 12/09/2021 16:37:03,Feeder10,,, 12/09/2021 16:37:03,
01103FD963,1, 12/09/2021 16:38:38,Feeder10,,, 12/09/2021 16:38:38,
01103FD963,1, 12/09/2021 16:46:43,Feeder10,,, 12/09/2021 16:46:43,
01103FD963,1, 12/09/2021 16:47:25,Feeder10,,, 12/09/2021 16:47:25,
01103FD963,1, 12/09/2021 16:47:27,Feeder10,,, 12/09/2021 16:47:27,
01103FD963,1, 12/09/2021 16:49:16,Feeder10,,, 12/09/2021 16:49:16,
01103FD963,1, 12/09/2021 16:50:04,Feeder10,,, 12/09/2021 16:50:04,
011016E6FD,1, 12/10/2021 08:41:44,Feeder10,,, 12/10/2021 08:41:44,
011016AE6C,1, 12/10/2021 08:41:59,Feeder10,,, 12/10/2021 08:41:59,
011016AE6C,1, 12/10/2021 08:42:00,Feeder10,,, 12/10/2021 08:42:00,
011016AE6C,1, 12/10/2021 08:42:02,Feeder10,,, 12/10/2021 08:42:02,
011016AE6C,1, 12/10/2021 08:52:54,Feeder10,,, 12/10/2021 08:52:54,
011016AE6C,1, 12/10/2021 08:52:56,Feeder10,,, 12/10/2021 08:52:56,
011016AE6C,1, 12/10/2021 08:57:25,Feeder10,,, 12/10/2021 08:57:25,
011016AE6C,1, 12/10/2021 09:14:16,Feeder10,,, 12/10/2021 09:14:16,
011016AE6C,1, 12/10/2021 10:27:54,Feeder10,,, 12/10/2021 10:27:54,
01103FD963,1, 12/10/2021 11:28:21,Feeder10,,, 12/10/2021 11:28:21,
01103FD963,1, 12/10/2021 11:28:23,Feeder10,,, 12/10/2021 11:28:23,
01103FD963,1, 12/10/2021 11:28:25,Feeder10,,, 12/10/2021 11:28:25,
01103FD963,1, 12/10/2021 11:31:31,Feeder10,,, 12/10/2021 11:31:31,
01103FD963,1, 12/10/2021 11:31:33,Feeder10,,, 12/10/2021 11:31:33,
01103FD963,1, 12/10/2021 11:31:35,Feeder10,,, 12/10/2021 11:31:35,
01103FD963,1, 12/10/2021 11:31:37,Feeder10,,, 12/10/2021 11:31:37,
01103FD963,1, 12/10/2021 11:31:39,Feeder10,,, 12/10/2021 11:31:39,
01103FD963,1, 12/10/2021 11:31:41,Feeder10,,, 12/10/2021 11:31:41,
01103FD963,1, 12/10/2021 11:33:53,Feeder10,,, 12/10/2021 11:33:53,
01103FD963,1, 12/10/2021 11:33:56,Feeder10,,, 12/10/2021 11:33:56,
011016AE6C,1, 12/10/2021 11:36:26,Feeder10,,, 12/10/2021 11:36:26,
011016AE6C,1, 12/10/2021 11:36:28,Feeder10,,, 12/10/2021 11:36:28,
011016AE6C,1, 12/10/2021 11:36:30,Feeder10,,, 12/10/2021 11:36:30,
011016AE6C,1, 12/10/2021 11:36:32,Feeder10,,, 12/10/2021 11:36:32,
01103F8E56,1, 12/10/2021 12:33:07,Feeder10,,, 12/10/2021 12:33:07,
01103F8E56,1, 12/10/2021 12:33:10,Feeder10,,, 12/10/2021 12:33:10,
011016AE6C,1, 12/10/2021 12:35:56,Feeder10,,, 12/10/2021 12:35:56,
011016AE6C,1, 12/10/2021 12:35:58,Feeder10,,, 12/10/2021 12:35:58,
011016AE6C,1, 12/10/2021 12:36:00,Feeder10,,, 12/10/2021 12:36:00,
01103FD963,1, 12/10/2021 12:38:27,Feeder10,,, 12/10/2021 12:38:27,
01103FD963,1, 12/10/2021 12:39:11,Feeder10,,, 12/10/2021 12:39:11,
01103FD963,1, 12/10/2021 12:39:13,Feeder10,,, 12/10/2021 12:39:13,
01103FD963,1, 12/10/2021 12:39:15,Feeder10,,, 12/10/2021 12:39:15,
01103FD963,1, 12/10/2021 12:39:17,Feeder10,,, 12/10/2021 12:39:17,
011016AE6C,1, 12/10/2021 12:57:42,Feeder10,,, 12/10/2021 12:57:42,
011016AE6C,1, 12/10/2021 12:57:44,Feeder10,,, 12/10/2021 12:57:44,
011016AE6C,1, 12/10/2021 12:57:48,Feeder10,,, 12/10/2021 12:57:48,
01103FD963,1, 12/10/2021 13:00:51,Feeder10,,, 12/10/2021 13:00:51,
01103FD963,1, 12/10/2021 13:00:55,Feeder10,,, 12/10/2021 13:00:55,
011016AE6C,1, 12/10/2021 13:01:45,Feeder10,,, 12/10/2021 13:01:45,
011016AE6C,1, 12/10/2021 13:01:47,Feeder10,,, 12/10/2021 13:01:47,
011016AE6C,1, 12/10/2021 13:01:55,Feeder10,,, 12/10/2021 13:01:55,
011016AE6C,1, 12/10/2021 13:01:57,Feeder10,,, 12/10/2021 13:01:57,
011016AE6C,1, 12/10/2021 13:01:59,Feeder10,,, 12/10/2021 13:01:59,
011016AE6C,1, 12/10/2021 13:02:36,Feeder10,,, 12/10/2021 13:02:36,
01103FD963,1, 12/10/2021 13:15:34,Feeder10,,, 12/10/2021 13:15:34,
01103FD963,1, 12/10/2021 13:26:55,Feeder10,,, 12/10/2021 13:26:55,
01103FD963,1, 12/10/2021 13:26:57,Feeder10,,, 12/10/2021 13:26:57,
01103FD963,1, 12/10/2021 13:26:59,Feeder10,,, 12/10/2021 13:26:59,
01103FD963,1, 12/10/2021 13:29:05,Feeder10,,, 12/10/2021 13:29:05,
011016AE6C,1, 12/10/2021 13:41:59,Feeder10,,, 12/10/2021 13:41:59,
011016AE6C,1, 12/10/2021 13:42:00,Feeder10,,, 12/10/2021 13:42:00,
011016AE6C,1, 12/10/2021 13:42:02,Feeder10,,, 12/10/2021 13:42:02,
011016AE6C,1, 12/10/2021 13:42:04,Feeder10,,, 12/10/2021 13:42:04,
011016AE6C,1, 12/10/2021 13:44:11,Feeder10,,, 12/10/2021 13:44:11,
011016AE6C,1, 12/10/2021 13:44:13,Feeder10,,, 12/10/2021 13:44:13,
01103FD963,1, 12/10/2021 14:21:34,Feeder10,,, 12/10/2021 14:21:34,
01103FD963,1, 12/10/2021 14:21:36,Feeder10,,, 12/10/2021 14:21:36,
01103FD963,1, 12/10/2021 14:25:37,Feeder10,,, 12/10/2021 14:25:37,
01103FD963,1, 12/10/2021 14:25:39,Feeder10,,, 12/10/2021 14:25:39,
01103FD963,1, 12/10/2021 14:25:41,Feeder10,,, 12/10/2021 14:25:41,
01103FD963,1, 12/10/2021 14:26:12,Feeder10,,, 12/10/2021 14:26:12,
01103FD963,1, 12/10/2021 14:26:14,Feeder10,,, 12/10/2021 14:26:14,
01103FD963,1, 12/10/2021 14:40:09,Feeder10,,, 12/10/2021 14:40:09,
01103FD963,1, 12/10/2021 14:40:20,Feeder10,,, 12/10/2021 14:40:20,
01103FD963,1, 12/10/2021 14:40:22,Feeder10,,, 12/10/2021 14:40:22,
01103FD963,1, 12/10/2021 14:40:24,Feeder10,,, 12/10/2021 14:40:24,
01103FD963,1, 12/10/2021 14:40:27,Feeder10,,, 12/10/2021 14:40:27,
01103FD963,1, 12/10/2021 14:40:29,Feeder10,,, 12/10/2021 14:40:29,
011016AE6C,1, 12/10/2021 14:41:23,Feeder10,,, 12/10/2021 14:41:23,
011016AE6C,1, 12/10/2021 14:41:25,Feeder10,,, 12/10/2021 14:41:25,
01103FD963,1, 12/10/2021 14:50:05,Feeder10,,, 12/10/2021 14:50:05,
01103FD963,1, 12/10/2021 14:50:07,Feeder10,,, 12/10/2021 14:50:07,
011016AE6C,1, 12/10/2021 15:05:08,Feeder10,,, 12/10/2021 15:05:08,
011016AE6C,1, 12/10/2021 15:05:10,Feeder10,,, 12/10/2021 15:05:10,
011016AE6C,1, 12/10/2021 15:06:28,Feeder10,,, 12/10/2021 15:06:28,
011016AE6C,1, 12/10/2021 15:06:30,Feeder10,,, 12/10/2021 15:06:30,
011016AE6C,1, 12/10/2021 15:50:37,Feeder10,,, 12/10/2021 15:50:37,
011016AE6C,1, 12/10/2021 15:50:39,Feeder10,,, 12/10/2021 15:50:39,
01103FD963,1, 12/10/2021 15:59:56,Feeder10,,, 12/10/2021 15:59:56,
01103FD963,1, 12/10/2021 15:59:58,Feeder10,,, 12/10/2021 15:59:58,
01103FD963,1, 12/10/2021 16:00:00,Feeder10,,, 12/10/2021 16:00:00,
01103FD963,1, 12/10/2021 16:00:11,Feeder10,,, 12/10/2021 16:00:11,
011016AE6C,1, 12/10/2021 16:04:27,Feeder10,,, 12/10/2021 16:04:27,
011016DD50,1, 12/10/2021 16:04:34,Feeder10,,, 12/10/2021 16:04:34,
011016DD50,1, 12/10/2021 16:04:58,Feeder10,,, 12/10/2021 16:04:58,
011016AE6C,1, 12/10/2021 16:05:01,Feeder10,,, 12/10/2021 16:05:01,
011016AE6C,1, 12/10/2021 16:05:03,Feeder10,,, 12/10/2021 16:05:03,
011016AE6C,1, 12/10/2021 16:05:05,Feeder10,,, 12/10/2021 16:05:05,
011016AE6C,1, 12/10/2021 16:05:07,Feeder10,,, 12/10/2021 16:05:07,
011016DD50,1, 12/10/2021 16:05:09,Feeder10,,, 12/10/2021 16:05:09,
011016DD50,1, 12/10/2021 16:05:11,Feeder10,,, 12/10/2021 16:05:11,
011016DD50,1, 12/10/2021 16:05:13,Feeder10,,, 12/10/2021 16:05:13,
011016DD50,1, 12/10/2021 16:05:54,Feeder10,,, 12/10/2021 16:05:54,
011016AE6C,1, 12/10/2021 16:06:13,Feeder10,,, 12/10/2021 16:06:13,
011016AE6C,1, 12/10/2021 16:06:15,Feeder10,,, 12/10/2021 16:06:15,
011016AE6C,1, 12/10/2021 16:06:17,Feeder10,,, 12/10/2021 16:06:17,
011016AE6C,1, 12/10/2021 16:06:19,Feeder10,,, 12/10/2021 16:06:19,
01103F8E56,1, 12/10/2021 16:06:59,Feeder10,,, 12/10/2021 16:06:59,
01103F8E56,1, 12/10/2021 16:07:00,Feeder10,,, 12/10/2021 16:07:00,
011016DD50,1, 12/10/2021 16:07:43,Feeder10,,, 12/10/2021 16:07:43,
011016DD50,1, 12/10/2021 16:07:45,Feeder10,,, 12/10/2021 16:07:45,
01103F8E56,1, 12/10/2021 16:07:53,Feeder10,,, 12/10/2021 16:07:53,
01103F8E56,1, 12/10/2021 16:08:40,Feeder10,,, 12/10/2021 16:08:40,
011016DD50,1, 12/10/2021 16:09:16,Feeder10,,, 12/10/2021 16:09:16,
011016DD50,1, 12/10/2021 16:09:18,Feeder10,,, 12/10/2021 16:09:18,
01103F8E56,1, 12/10/2021 16:09:35,Feeder10,,, 12/10/2021 16:09:35,
01103FD963,1, 12/11/2021 08:52:13,Feeder10,,, 12/11/2021 08:52:13,
01103FD963,1, 12/11/2021 08:52:15,Feeder10,,, 12/11/2021 08:52:15,
01103FD963,1, 12/11/2021 08:52:17,Feeder10,,, 12/11/2021 08:52:17,
01103FD963,1, 12/11/2021 08:52:19,Feeder10,,, 12/11/2021 08:52:19,
01103FD963,1, 12/11/2021 08:52:21,Feeder10,,, 12/11/2021 08:52:21,
01103FD963,1, 12/11/2021 08:52:23,Feeder10,,, 12/11/2021 08:52:23,
01103FD963,1, 12/11/2021 08:52:25,Feeder10,,, 12/11/2021 08:52:25,
01103FD963,1, 12/11/2021 08:52:27,Feeder10,,, 12/11/2021 08:52:27,
01103FD963,1, 12/11/2021 08:52:29,Feeder10,,, 12/11/2021 08:52:29,
01103FD963,1, 12/11/2021 08:52:31,Feeder10,,, 12/11/2021 08:52:31,
01103FD963,1, 12/11/2021 08:52:33,Feeder10,,, 12/11/2021 08:52:33,
01103FD963,1, 12/11/2021 08:52:35,Feeder10,,, 12/11/2021 08:52:35,
01103FD963,1, 12/11/2021 08:52:37,Feeder10,,, 12/11/2021 08:52:37,
01103FD963,1, 12/11/2021 08:53:31,Feeder10,,, 12/11/2021 08:53:31,
01103FD963,1, 12/11/2021 08:53:33,Feeder10,,, 12/11/2021 08:53:33,
011016AE6C,1, 12/11/2021 08:54:43,Feeder10,,, 12/11/2021 08:54:43,
011016AE6C,1, 12/11/2021 08:54:45,Feeder10,,, 12/11/2021 08:54:45,
011016AE6C,1, 12/11/2021 08:55:11,Feeder10,,, 12/11/2021 08:55:11,
011016AE6C,1, 12/11/2021 08:55:13,Feeder10,,, 12/11/2021 08:55:13,
011016AE6C,1, 12/11/2021 08:55:15,Feeder10,,, 12/11/2021 08:55:15,
011016DD50,1, 12/11/2021 09:14:30,Feeder10,,, 12/11/2021 09:14:30,
01103F8E56,1, 12/11/2021 09:14:36,Feeder10,,, 12/11/2021 09:14:36,
011016D583,1, 12/11/2021 09:15:07,Feeder10,,, 12/11/2021 09:15:07,
011016DD50,1, 12/11/2021 09:15:10,Feeder10,,, 12/11/2021 09:15:10,
011016D583,1, 12/11/2021 09:15:29,Feeder10,,, 12/11/2021 09:15:29,
011016AE6C,1, 12/11/2021 09:16:01,Feeder10,,, 12/11/2021 09:16:01,
011016D583,1, 12/11/2021 09:16:07,Feeder10,,, 12/11/2021 09:16:07,
011016AE6C,1, 12/11/2021 09:17:01,Feeder10,,, 12/11/2021 09:17:01,
011016DD50,1, 12/11/2021 09:17:09,Feeder10,,, 12/11/2021 09:17:09,
011016DD50,1, 12/11/2021 09:17:12,Feeder10,,, 12/11/2021 09:17:12,
011016D583,1, 12/11/2021 09:17:19,Feeder10,,, 12/11/2021 09:17:19,
011016D583,1, 12/11/2021 09:17:21,Feeder10,,, 12/11/2021 09:17:21,
01103F8E56,1, 12/11/2021 09:17:28,Feeder10,,, 12/11/2021 09:17:28,
011016AE6C,1, 12/11/2021 09:17:56,Feeder10,,, 12/11/2021 09:17:56,
011016AE6C,1, 12/11/2021 09:18:30,Feeder10,,, 12/11/2021 09:18:30,
011016AE6C,1, 12/11/2021 09:18:32,Feeder10,,, 12/11/2021 09:18:32,
011016AE6C,1, 12/11/2021 09:18:34,Feeder10,,, 12/11/2021 09:18:34,
011016AE6C,1, 12/11/2021 09:18:36,Feeder10,,, 12/11/2021 09:18:36,
011016D583,1, 12/11/2021 09:18:40,Feeder10,,, 12/11/2021 09:18:40,
01103F8E56,1, 12/11/2021 09:19:36,Feeder10,,, 12/11/2021 09:19:36,
01103F8E56,1, 12/11/2021 09:19:38,Feeder10,,, 12/11/2021 09:19:38,
011016D583,1, 12/11/2021 09:19:49,Feeder10,,, 12/11/2021 09:19:49,
01103F8E56,1, 12/11/2021 09:24:34,Feeder10,,, 12/11/2021 09:24:34,
01103F8E56,1, 12/11/2021 09:24:36,Feeder10,,, 12/11/2021 09:24:36,
01103F8E56,1, 12/11/2021 09:27:12,Feeder10,,, 12/11/2021 09:27:12,
01103F8E56,1, 12/11/2021 09:27:14,Feeder10,,, 12/11/2021 09:27:14,
011016D583,1, 12/11/2021 09:27:57,Feeder10,,, 12/11/2021 09:27:57,
01103F8E56,1, 12/11/2021 09:31:02,Feeder10,,, 12/11/2021 09:31:02,
01103F8E56,1, 12/11/2021 09:39:22,Feeder10,,, 12/11/2021 09:39:22,
011016AE6C,1, 12/11/2021 09:40:51,Feeder10,,, 12/11/2021 09:40:51,
01103F8E56,1, 12/11/2021 09:41:14,Feeder10,,, 12/11/2021 09:41:14,
01103F8E56,1, 12/11/2021 09:41:16,Feeder10,,, 12/11/2021 09:41:16,
011016DD50,1, 12/11/2021 09:41:37,Feeder10,,, 12/11/2021 09:41:37,
011016DD50,1, 12/11/2021 09:41:39,Feeder10,,, 12/11/2021 09:41:39,
01103F8E56,1, 12/11/2021 09:42:27,Feeder10,,, 12/11/2021 09:42:27,
01103F8E56,1, 12/11/2021 09:42:29,Feeder10,,, 12/11/2021 09:42:29,
011016AE6C,1, 12/11/2021 09:42:54,Feeder10,,, 12/11/2021 09:42:54,
01103F8E56,1, 12/11/2021 09:44:48,Feeder10,,, 12/11/2021 09:44:48,
01103F8E56,1, 12/11/2021 09:44:50,Feeder10,,, 12/11/2021 09:44:50,
01103F8E56,1, 12/11/2021 09:44:52,Feeder10,,, 12/11/2021 09:44:52,
011016AE6C,1, 12/11/2021 09:46:18,Feeder10,,, 12/11/2021 09:46:18,
011016DD50,1, 12/11/2021 09:46:23,Feeder10,,, 12/11/2021 09:46:23,
011016AE6C,1, 12/11/2021 09:46:49,Feeder10,,, 12/11/2021 09:46:49,
01103F8E56,1, 12/11/2021 09:46:54,Feeder10,,, 12/11/2021 09:46:54,
01103F8E56,1, 12/11/2021 09:48:06,Feeder10,,, 12/11/2021 09:48:06,
01103F8E56,1, 12/11/2021 09:48:09,Feeder10,,, 12/11/2021 09:48:09,
011016DD50,1, 12/11/2021 09:48:13,Feeder10,,, 12/11/2021 09:48:13,
011016DD50,1, 12/11/2021 09:48:15,Feeder10,,, 12/11/2021 09:48:15,
01103F8E56,1, 12/11/2021 09:50:18,Feeder10,,, 12/11/2021 09:50:18,
011016AE6C,1, 12/11/2021 09:51:22,Feeder10,,, 12/11/2021 09:51:22,
011016AE6C,1, 12/11/2021 09:51:24,Feeder10,,, 12/11/2021 09:51:24,
011016AE6C,1, 12/11/2021 09:51:26,Feeder10,,, 12/11/2021 09:51:26,
011016AE6C,1, 12/11/2021 09:51:28,Feeder10,,, 12/11/2021 09:51:28,
01103F8E56,1, 12/11/2021 09:52:12,Feeder10,,, 12/11/2021 09:52:12,
011016AE6C,1, 12/11/2021 09:53:02,Feeder10,,, 12/11/2021 09:53:02,
011016AE6C,1, 12/11/2021 09:53:04,Feeder10,,, 12/11/2021 09:53:04,
01103F8E56,1, 12/11/2021 09:54:04,Feeder10,,, 12/11/2021 09:54:04,
01103F8E56,1, 12/11/2021 09:54:06,Feeder10,,, 12/11/2021 09:54:06,
011016D583,1, 12/11/2021 09:54:24,Feeder10,,, 12/11/2021 09:54:24,
011016AE6C,1, 12/11/2021 09:54:26,Feeder10,,, 12/11/2021 09:54:26,
011016AE6C,1, 12/11/2021 09:54:29,Feeder10,,, 12/11/2021 09:54:29,
01103F8E56,1, 12/11/2021 09:54:55,Feeder10,,, 12/11/2021 09:54:55,
011016AE6C,1, 12/11/2021 09:56:06,Feeder10,,, 12/11/2021 09:56:06,
011016AE6C,1, 12/11/2021 09:56:08,Feeder10,,, 12/11/2021 09:56:08,
01103F8E56,1, 12/11/2021 09:56:35,Feeder10,,, 12/11/2021 09:56:35,
011016AE6C,1, 12/11/2021 09:57:16,Feeder10,,, 12/11/2021 09:57:16,
011016AE6C,1, 12/11/2021 09:57:18,Feeder10,,, 12/11/2021 09:57:18,
01103F8E56,1, 12/11/2021 09:58:12,Feeder10,,, 12/11/2021 09:58:12,
01103F8E56,1, 12/11/2021 09:58:14,Feeder10,,, 12/11/2021 09:58:14,
01103F8E56,1, 12/11/2021 09:58:16,Feeder10,,, 12/11/2021 09:58:16,
011016AE6C,1, 12/11/2021 09:59:20,Feeder10,,, 12/11/2021 09:59:20,
011016AE6C,1, 12/11/2021 09:59:22,Feeder10,,, 12/11/2021 09:59:22,
011016AE6C,1, 12/11/2021 09:59:24,Feeder10,,, 12/11/2021 09:59:24,
011016DD50,1, 12/11/2021 09:59:25,Feeder10,,, 12/11/2021 09:59:25,
01103F8E56,1, 12/11/2021 10:00:29,Feeder10,,, 12/11/2021 10:00:29,
011016AE6C,1, 12/11/2021 10:02:28,Feeder10,,, 12/11/2021 10:02:28,
011016AE6C,1, 12/11/2021 10:02:30,Feeder10,,, 12/11/2021 10:02:30,
01103F8E56,1, 12/11/2021 10:03:35,Feeder10,,, 12/11/2021 10:03:35,
01103F8E56,1, 12/11/2021 10:03:37,Feeder10,,, 12/11/2021 10:03:37,
01103F8E56,1, 12/11/2021 10:03:39,Feeder10,,, 12/11/2021 10:03:39,
01103F8E56,1, 12/11/2021 10:04:30,Feeder10,,, 12/11/2021 10:04:30,
01103F8E56,1, 12/11/2021 10:06:25,Feeder10,,, 12/11/2021 10:06:25,
01103F8E56,1, 12/11/2021 10:06:27,Feeder10,,, 12/11/2021 10:06:27,
011016DD50,1, 12/11/2021 10:08:26,Feeder10,,, 12/11/2021 10:08:26,
01103F8E56,1, 12/11/2021 10:08:27,Feeder10,,, 12/11/2021 10:08:27,
011016DD50,1, 12/11/2021 10:08:31,Feeder10,,, 12/11/2021 10:08:31,
011016DD50,1, 12/11/2021 10:08:52,Feeder10,,, 12/11/2021 10:08:52,
011016DD50,1, 12/11/2021 10:08:54,Feeder10,,, 12/11/2021 10:08:54,
011016DD50,1, 12/11/2021 10:08:56,Feeder10,,, 12/11/2021 10:08:56,
011016DD50,1, 12/11/2021 10:09:15,Feeder10,,, 12/11/2021 10:09:15,
011016AE6C,1, 12/11/2021 10:09:17,Feeder10,,, 12/11/2021 10:09:17,
011016AE6C,1, 12/11/2021 10:09:19,Feeder10,,, 12/11/2021 10:09:19,
011016AE6C,1, 12/11/2021 10:09:21,Feeder10,,, 12/11/2021 10:09:21,
011016DD50,1, 12/11/2021 10:09:23,Feeder10,,, 12/11/2021 10:09:23,
011016DD50,1, 12/11/2021 10:09:25,Feeder10,,, 12/11/2021 10:09:25,
011016D583,1, 12/11/2021 10:09:25,Feeder10,,, 12/11/2021 10:09:25,
011016D583,1, 12/11/2021 10:09:44,Feeder10,,, 12/11/2021 10:09:44,
011016AE6C,1, 12/11/2021 10:09:58,Feeder10,,, 12/11/2021 10:09:58,
011016AE6C,1, 12/11/2021 10:10:00,Feeder10,,, 12/11/2021 10:10:00,
011016AE6C,1, 12/11/2021 10:10:03,Feeder10,,, 12/11/2021 10:10:03,
011016AE6C,1, 12/11/2021 10:10:06,Feeder10,,, 12/11/2021 10:10:06,
011016AE6C,1, 12/11/2021 10:10:08,Feeder10,,, 12/11/2021 10:10:08,
011016AE6C,1, 12/11/2021 10:10:10,Feeder10,,, 12/11/2021 10:10:10,
01103F8E56,1, 12/11/2021 10:10:11,Feeder10,,, 12/11/2021 10:10:11,
01103F8E56,1, 12/11/2021 10:10:13,Feeder10,,, 12/11/2021 10:10:13,
011016D583,1, 12/11/2021 10:10:42,Feeder10,,, 12/11/2021 10:10:42,
01103F8E56,1, 12/11/2021 10:12:09,Feeder10,,, 12/11/2021 10:12:09,
01103F8E56,1, 12/11/2021 10:27:15,Feeder10,,, 12/11/2021 10:27:15,
01103F8E56,1, 12/11/2021 10:27:17,Feeder10,,, 12/11/2021 10:27:17,
01103F8E56,1, 12/11/2021 10:27:21,Feeder10,,, 12/11/2021 10:27:21,
01103F8E56,1, 12/11/2021 10:28:00,Feeder10,,, 12/11/2021 10:28:00,
01103F8E56,1, 12/11/2021 10:28:02,Feeder10,,, 12/11/2021 10:28:02,
01103F8E56,1, 12/11/2021 10:28:04,Feeder10,,, 12/11/2021 10:28:04,
01103F8E56,1, 12/11/2021 10:28:06,Feeder10,,, 12/11/2021 10:28:06,
011016DD50,1, 12/11/2021 10:28:07,Feeder10,,, 12/11/2021 10:28:07,
011016DD50,1, 12/11/2021 10:28:09,Feeder10,,, 12/11/2021 10:28:09,
01103F8E56,1, 12/11/2021 10:29:28,Feeder10,,, 12/11/2021 10:29:28,
011016D583,1, 12/11/2021 10:29:38,Feeder10,,, 12/11/2021 10:29:38,
0700EDDCD9,1, 12/11/2021 10:33:23,Feeder10,,, 12/11/2021 10:33:23,
011016DD50,1, 12/11/2021 10:33:26,Feeder10,,, 12/11/2021 10:33:26,
011016DD50,1, 12/11/2021 10:33:28,Feeder10,,, 12/11/2021 10:33:28,
